----------------------------- log1Hz20180215_0957_Charts --------------------------
Date	Time	Ts	GWD	GWS	TWD	TWS	SET	DRIFT	Lat	Lon
15/02/18	10:40:13	2923	20	3.68	56	3.72	-	-	4533.0557N	1338.4969E
15/02/18	10:40:14	2924	20	3.68	56	3.72	-	-	4533.0557N	1338.4969E
15/02/18	10:40:15	2925	20	3.68	56	3.71	-	-	4533.0557N	1338.4969E
15/02/18	10:40:16	2926	21	3.67	56	3.71	-	-	4533.0557N	1338.4969E
15/02/18	10:40:17	2927	21	3.67	56	3.71	-	-	4533.0557N	1338.4969E
15/02/18	10:40:18	2928	21	3.66	56	3.70	-	-	4533.0557N	1338.4969E
15/02/18	10:40:19	2929	21	3.65	57	3.69	-	-	4533.0557N	1338.4969E
15/02/18	10:40:20	2930	21	3.64	57	3.69	-	-	4533.0557N	1338.4969E
15/02/18	10:40:21	2931	22	3.63	57	3.68	-	-	4533.0557N	1338.4969E
15/02/18	10:40:22	2932	22	3.63	57	3.68	-	-	4533.0557N	1338.4969E
15/02/18	10:40:23	2933	22	3.64	57	3.68	-	-	4533.0557N	1338.4969E
15/02/18	10:40:26	2934	23	3.65	57	3.68	-	-	4533.0557N	1338.4969E
15/02/18	10:40:26	2935	23	3.66	57	3.68	-	-	4533.0557N	1338.4969E
15/02/18	10:40:27	2936	23	3.68	57	3.69	-	-	4533.0557N	1338.4969E
15/02/18	10:40:28	2937	23	3.71	57	3.70	-	-	4533.0557N	1338.4969E
15/02/18	10:40:29	2938	24	3.74	57	3.72	-	-	4533.0557N	1338.4969E
15/02/18	10:40:30	2939	24	3.78	57	3.74	-	-	4533.0557N	1338.4969E
15/02/18	10:40:31	2940	24	3.83	58	3.76	-	-	4533.0557N	1338.4969E
15/02/18	10:40:32	2941	24	3.87	58	3.78	-	-	4533.0557N	1338.4969E
15/02/18	10:40:33	2942	24	3.90	58	3.80	-	-	4533.0557N	1338.4969E
15/02/18	10:40:34	2943	23	3.93	58	3.82	-	-	4533.0557N	1338.4969E
15/02/18	10:40:35	2944	22	3.95	58	3.83	-	-	4533.0542N	1338.4720E
15/02/18	10:40:36	2945	22	3.97	57	3.85	-	-	4533.0542N	1338.4719E
15/02/18	10:40:37	2946	25	4.02	57	3.86	-	-	4533.0542N	1338.4718E
15/02/18	10:40:38	2947	29	4.07	57	3.87	-	-	4533.0542N	1338.4717E
15/02/18	10:40:39	2948	32	4.10	57	3.88	-	-	4533.0542N	1338.4716E
15/02/18	10:40:40	2949	34	4.13	57	3.89	-	-	4533.0542N	1338.4714E
15/02/18	10:40:41	2950	37	4.15	58	3.89	-	-	4533.0542N	1338.4713E
15/02/18	10:40:42	2951	40	4.16	58	3.89	228	1.17	4533.0542N	1338.4712E
15/02/18	10:40:43	2952	43	4.16	59	3.87	228	1.17	4533.0547N	1338.4711E
15/02/18	10:40:44	2953	45	4.15	59	3.85	228	1.17	4533.0547N	1338.4709E
15/02/18	10:40:45	2954	48	4.14	60	3.82	228	1.17	4533.0547N	1338.4709E
15/02/18	10:40:46	2955	50	4.14	60	3.79	228	1.17	4533.0547N	1338.4709E
15/02/18	10:40:47	2956	52	4.13	61	3.76	228	1.16	4533.0547N	1338.4709E
15/02/18	10:40:48	2957	55	4.13	62	3.73	228	1.16	4533.0547N	1338.4709E
15/02/18	10:40:49	2958	57	4.16	62	3.71	227	1.16	4533.0552N	1338.4708E
15/02/18	10:40:50	2959	59	4.21	63	3.70	227	1.16	4533.0557N	1338.4706E
15/02/18	10:40:51	2960	61	4.28	63	3.70	226	1.16	4533.0557N	1338.4707E
15/02/18	10:40:52	2961	62	4.35	63	3.71	225	1.16	4533.0562N	1338.4705E
15/02/18	10:40:53	2962	64	4.40	63	3.72	223	1.16	4533.0566N	1338.4707E
15/02/18	10:40:54	2963	65	4.44	64	3.73	222	1.16	4533.0566N	1338.4707E
15/02/18	10:40:55	2964	66	4.47	64	3.74	220	1.16	4533.0571N	1338.4703E
15/02/18	10:40:56	2965	66	4.49	64	3.75	218	1.16	4533.0571N	1338.4705E
15/02/18	10:40:57	2966	67	4.49	64	3.76	216	1.15	4533.0576N	1338.4705E
15/02/18	10:40:58	2967	66	4.49	63	3.77	214	1.14	4533.0576N	1338.4705E
15/02/18	10:40:59	2968	66	4.48	63	3.78	212	1.14	4533.0581N	1338.4705E
15/02/18	10:41:00	2969	66	4.45	63	3.79	-	-	4533.0581N	1338.4705E
15/02/18	10:41:01	2970	66	4.44	63	3.80	-	-	4533.0586N	1338.4709E
15/02/18	10:41:02	2971	66	4.41	63	3.81	-	-	4533.0586N	1338.4712E
15/02/18	10:41:03	2972	66	4.38	63	3.82	-	-	4533.0591N	1338.4719E
15/02/18	10:41:04	2973	66	4.33	63	3.82	-	-	4533.0591N	1338.4722E
15/02/18	10:41:05	2974	66	4.30	62	3.82	-	-	4533.0591N	1338.4728E
15/02/18	10:41:06	2975	66	4.26	62	3.83	-	-	4533.0591N	1338.4735E
15/02/18	10:41:07	2976	65	4.24	62	3.83	-	-	4533.0596N	1338.4742E
15/02/18	10:41:08	2977	65	4.21	62	3.84	-	-	4533.0596N	1338.4750E
15/02/18	10:41:09	2978	64	4.18	62	3.84	-	-	4533.0596N	1338.4756E
15/02/18	10:41:10	2979	64	4.14	62	3.84	-	-	4533.0596N	1338.4762E
15/02/18	10:41:11	2980	64	4.10	62	3.84	-	-	4533.0591N	1338.4768E
15/02/18	10:41:12	2981	65	4.04	62	3.83	-	-	4533.0591N	1338.4773E
15/02/18	10:41:13	2982	64	3.99	61	3.82	-	-	4533.0591N	1338.4781E
15/02/18	10:41:14	2983	64	3.94	61	3.81	-	-	4533.0591N	1338.4789E
15/02/18	10:41:16	2984	63	3.89	61	3.80	-	-	4533.0586N	1338.4796E
15/02/18	10:41:17	2985	63	3.84	61	3.78	-	-	4533.0586N	1338.4803E
15/02/18	10:41:18	2986	62	3.79	60	3.77	-	-	4533.0581N	1338.4819E
15/02/18	10:41:19	2987	62	3.71	60	3.74	-	-	4533.0581N	1338.4825E
15/02/18	10:41:20	2988	63	3.65	60	3.71	-	-	4533.0581N	1338.4834E
15/02/18	10:41:21	2989	63	3.59	60	3.68	-	-	4533.0581N	1338.4843E
15/02/18	10:41:22	2990	64	3.53	61	3.65	-	-	4533.0576N	1338.4852E
15/02/18	10:41:23	2991	65	3.47	61	3.62	-	-	4533.0576N	1338.4861E
15/02/18	10:41:24	2992	65	3.44	61	3.61	-	-	4533.0576N	1338.4869E
15/02/18	10:41:25	2993	67	3.43	61	3.60	-	-	4533.0571N	1338.4877E
15/02/18	10:41:26	2994	68	3.43	62	3.60	-	-	4533.0571N	1338.4886E
15/02/18	10:41:27	2995	69	3.45	62	3.62	-	-	4533.0566N	1338.4895E
15/02/18	10:41:28	2996	70	3.47	62	3.63	-	-	4533.0566N	1338.4901E
15/02/18	10:41:29	2997	71	3.50	63	3.65	211	1.13	4533.0562N	1338.4907E
15/02/18	10:41:30	2998	72	3.52	63	3.67	211	1.12	4533.0557N	1338.4915E
15/02/18	10:41:31	2999	74	3.51	64	3.68	210	1.11	4533.0557N	1338.4919E
15/02/18	10:41:32	3000	75	3.49	64	3.68	209	1.11	4533.0552N	1338.4926E
15/02/18	10:41:33	3001	76	3.46	65	3.67	-	-	4533.0547N	1338.4930E
15/02/18	10:41:34	3002	76	3.44	65	3.67	-	-	4533.0542N	1338.4937E
15/02/18	10:41:35	3003	76	3.41	65	3.66	-	-	4533.0537N	1338.4941E
15/02/18	10:41:36	3004	75	3.38	65	3.65	-	-	4533.0532N	1338.4948E
15/02/18	10:41:37	3005	75	3.35	65	3.63	-	-	4533.0527N	1338.4952E
15/02/18	10:41:38	3006	75	3.32	65	3.61	-	-	4533.0522N	1338.4958E
15/02/18	10:41:39	3007	75	3.29	65	3.59	-	-	4533.0518N	1338.4963E
15/02/18	10:41:40	3008	75	3.25	65	3.57	-	-	4533.0513N	1338.4969E
15/02/18	10:41:41	3009	76	3.22	66	3.55	-	-	4533.0508N	1338.4976E
15/02/18	10:41:42	3010	76	3.21	66	3.53	-	-	4533.0503N	1338.4980E
15/02/18	10:41:43	3011	76	3.21	66	3.52	-	-	4533.0498N	1338.4988E
15/02/18	10:41:44	3012	77	3.21	67	3.50	-	-	4533.0493N	1338.4991E
15/02/18	10:41:45	3013	76	3.21	67	3.48	-	-	4533.0493N	1338.4998E
15/02/18	10:41:46	3014	76	3.20	67	3.44	-	-	4533.0488N	1338.5002E
15/02/18	10:41:47	3015	76	3.18	67	3.40	-	-	4533.0483N	1338.5009E
15/02/18	10:41:48	3016	76	3.18	68	3.36	208	1.10	4533.0483N	1338.5016E
15/02/18	10:41:49	3017	76	3.17	68	3.31	206	1.10	4533.0483N	1338.5020E
15/02/18	10:41:50	3018	76	3.15	69	3.26	204	1.10	4533.0483N	1338.5022E
15/02/18	10:41:51	3019	75	3.15	69	3.22	201	1.10	4533.0483N	1338.5026E
15/02/18	10:41:52	3020	75	3.15	70	3.19	200	1.10	4533.0483N	1338.5031E
15/02/18	10:41:53	3021	74	3.17	70	3.16	198	1.10	4533.0488N	1338.5035E
15/02/18	10:41:54	3022	74	3.19	71	3.16	196	1.10	4533.0488N	1338.5040E
15/02/18	10:41:55	3023	73	3.23	71	3.16	195	1.11	4533.0488N	1338.5042E
15/02/18	10:41:56	3024	72	3.27	72	3.17	195	1.11	4533.0493N	1338.5045E
15/02/18	10:41:57	3025	70	3.30	72	3.19	195	1.11	4533.0493N	1338.5048E
15/02/18	10:41:58	3026	69	3.32	72	3.22	197	1.12	4533.0498N	1338.5050E
15/02/18	10:41:59	3027	67	3.34	72	3.25	200	1.12	4533.0498N	1338.5049E
15/02/18	10:42:00	3028	66	3.38	72	3.29	204	1.12	4533.0503N	1338.5048E
15/02/18	10:42:01	3029	64	3.41	72	3.34	210	1.12	4533.0503N	1338.5048E
15/02/18	10:42:02	3030	62	3.44	71	3.38	218	1.12	4533.0503N	1338.5045E
15/02/18	10:42:03	3031	61	3.45	71	3.43	225	1.12	4533.0503N	1338.5043E
15/02/18	10:42:04	3032	60	3.44	71	3.46	231	1.11	4533.0508N	1338.5040E
15/02/18	10:42:06	3033	59	3.43	70	3.49	238	1.11	4533.0508N	1338.5035E
15/02/18	10:42:07	3034	59	3.42	70	3.51	245	1.10	4533.0508N	1338.5031E
15/02/18	10:42:08	3035	59	3.39	70	3.53	252	1.09	4533.0513N	1338.5026E
15/02/18	10:42:09	3036	60	3.37	70	3.53	-	-	4533.0518N	1338.5013E
15/02/18	10:42:10	3037	61	3.35	70	3.54	-	-	4533.0518N	1338.5007E
15/02/18	10:42:11	3038	62	3.35	70	3.54	-	-	4533.0522N	1338.5000E
15/02/18	10:42:12	3039	63	3.35	70	3.54	-	-	4533.0527N	1338.4994E
15/02/18	10:42:13	3040	65	3.34	70	3.54	-	-	4533.0532N	1338.4987E
15/02/18	10:42:14	3041	65	3.33	70	3.54	-	-	4533.0532N	1338.4980E
15/02/18	10:42:15	3042	66	3.33	70	3.53	-	-	4533.0537N	1338.4973E
15/02/18	10:42:16	3043	67	3.32	70	3.54	-	-	4533.0542N	1338.4965E
15/02/18	10:42:17	3044	67	3.31	70	3.55	251	1.07	4533.0542N	1338.4957E
15/02/18	10:42:18	3045	67	3.30	69	3.56	250	1.06	4533.0542N	1338.4950E
15/02/18	10:42:19	3046	66	3.31	69	3.59	249	1.05	4533.0547N	1338.4941E
15/02/18	10:42:20	3047	66	3.32	69	3.62	248	1.05	4533.0547N	1338.4935E
15/02/18	10:42:21	3048	65	3.33	68	3.65	246	1.05	4533.0547N	1338.4929E
15/02/18	10:42:22	3049	65	3.33	68	3.67	247	1.04	4533.0547N	1338.4923E
15/02/18	10:42:23	3050	65	3.32	67	3.70	249	1.02	4533.0552N	1338.4919E
15/02/18	10:42:24	3051	65	3.32	67	3.72	249	0.99	4533.0552N	1338.4915E
15/02/18	10:42:25	3052	65	3.33	67	3.74	254	0.97	4533.0552N	1338.4908E
15/02/18	10:42:26	3053	65	3.34	67	3.77	255	0.95	4533.0552N	1338.4904E
15/02/18	10:42:27	3054	65	3.36	67	3.80	255	0.94	4533.0557N	1338.4899E
15/02/18	10:42:28	3055	65	3.38	67	3.83	257	0.94	4533.0557N	1338.4895E
15/02/18	10:42:29	3056	66	3.41	67	3.86	258	0.94	4533.0557N	1338.4891E
15/02/18	10:42:30	3057	66	3.44	67	3.90	257	0.95	4533.0557N	1338.4886E
15/02/18	10:42:31	3058	67	3.46	67	3.93	256	0.95	4533.0557N	1338.4888E
15/02/18	10:42:32	3059	67	3.49	67	3.98	-	-	4533.0557N	1338.4888E
15/02/18	10:42:33	3060	68	3.46	67	4.03	-	-	4533.0557N	1338.4886E
15/02/18	10:42:34	3061	69	3.44	67	4.07	-	-	4533.0557N	1338.4888E
15/02/18	10:42:35	3062	71	3.43	68	4.12	-	-	4533.0557N	1338.4886E
15/02/18	10:42:36	3063	72	3.43	68	4.16	-	-	4533.0557N	1338.4885E
15/02/18	10:42:37	3064	72	3.43	68	4.19	-	-	4533.0557N	1338.4884E
15/02/18	10:42:38	3065	73	3.42	68	4.22	-	-	4533.0557N	1338.4884E
15/02/18	10:42:39	3066	74	3.41	69	4.22	-	-	4533.0557N	1338.4884E
15/02/18	10:42:40	3067	74	3.40	69	4.21	-	-	4533.0557N	1338.4884E
15/02/18	10:42:41	3068	75	3.39	69	4.19	-	-	4533.0557N	1338.4884E
15/02/18	10:42:42	3069	75	3.37	69	4.15	-	-	4533.0557N	1338.4884E
15/02/18	10:42:43	3070	75	3.35	70	4.12	-	-	4533.0557N	1338.4884E
15/02/18	10:42:44	3071	75	3.35	70	4.09	-	-	4533.0557N	1338.4884E
15/02/18	10:42:45	3072	75	3.35	70	4.06	-	-	4533.0557N	1338.4884E
15/02/18	10:42:46	3073	75	3.36	70	4.03	-	-	4533.0557N	1338.4884E
15/02/18	10:42:47	3074	75	3.37	71	4.01	-	-	4533.0557N	1338.4884E
15/02/18	10:42:48	3075	75	3.38	71	3.98	-	-	4533.0557N	1338.4884E
15/02/18	10:42:49	3076	75	3.39	71	3.96	-	-	4533.0557N	1338.4884E
15/02/18	10:42:50	3077	75	3.38	71	3.93	-	-	4533.0557N	1338.4884E
15/02/18	10:42:51	3078	75	3.37	72	3.90	-	-	4533.0557N	1338.4884E
15/02/18	10:42:52	3079	75	3.35	72	3.87	-	-	4533.0557N	1338.4884E
15/02/18	10:42:53	3080	75	3.33	72	3.84	-	-	4533.0557N	1338.4884E
15/02/18	10:42:54	3081	75	3.29	72	3.80	-	-	4533.0557N	1338.4884E
15/02/18	10:42:55	3082	74	3.26	72	3.76	-	-	4533.0557N	1338.4884E
15/02/18	10:42:57	3083	74	3.23	73	3.73	-	-	4533.0557N	1338.4884E
15/02/18	10:42:58	3084	73	3.20	73	3.69	-	-	4533.0557N	1338.4884E
15/02/18	10:42:59	3085	73	3.18	73	3.66	-	-	4533.0557N	1338.4884E
15/02/18	10:43:00	3086	72	3.15	73	3.63	-	-	4533.0557N	1338.4884E
15/02/18	10:43:01	3087	72	3.12	73	3.59	-	-	4533.0557N	1338.4884E
15/02/18	10:43:02	3088	71	3.10	73	3.56	-	-	4533.0557N	1338.4884E
15/02/18	10:43:03	3089	70	3.07	73	3.53	-	-	4533.0557N	1338.4884E
15/02/18	10:43:04	3090	69	3.05	73	3.50	-	-	4533.0557N	1338.4884E
15/02/18	10:43:05	3091	69	3.03	73	3.47	-	-	4533.0557N	1338.4884E
15/02/18	10:43:06	3092	68	3.02	73	3.45	-	-	4533.0557N	1338.4884E
15/02/18	10:43:07	3093	67	3.01	73	3.42	-	-	4533.0557N	1338.4884E
15/02/18	10:43:08	3094	66	3.00	73	3.40	-	-	4533.0557N	1338.4884E
15/02/18	10:43:09	3095	65	2.99	73	3.38	-	-	4533.0557N	1338.4884E
15/02/18	10:43:10	3096	64	3.00	73	3.36	-	-	4533.0557N	1338.4884E
15/02/18	10:43:11	3097	63	3.01	73	3.36	-	-	4533.0557N	1338.4884E
15/02/18	10:43:12	3098	62	3.04	73	3.35	-	-	4533.0557N	1338.4884E
15/02/18	10:43:13	3099	61	3.06	72	3.35	-	-	4533.0557N	1338.4884E
15/02/18	10:43:14	3100	60	3.09	72	3.35	-	-	4533.0557N	1338.4884E
15/02/18	10:43:15	3101	59	3.10	72	3.34	-	-	4533.0557N	1338.4884E
15/02/18	10:43:16	3102	58	3.12	72	3.34	-	-	4533.0557N	1338.4884E
15/02/18	10:43:17	3103	57	3.14	72	3.34	-	-	4533.0557N	1338.4884E
15/02/18	10:43:18	3104	56	3.14	71	3.33	-	-	4533.0557N	1338.4884E
15/02/18	10:43:19	3105	54	3.15	71	3.32	-	-	4533.0557N	1338.4884E
15/02/18	10:43:20	3106	53	3.15	71	3.32	-	-	4533.0557N	1338.4884E
15/02/18	10:43:21	3107	52	3.16	71	3.31	-	-	4533.0557N	1338.4884E
15/02/18	10:43:22	3108	51	3.17	71	3.31	-	-	4533.0557N	1338.4884E
15/02/18	10:43:23	3109	51	3.19	71	3.32	-	-	4533.0557N	1338.4884E
15/02/18	10:43:24	3110	50	3.21	71	3.32	-	-	4533.0557N	1338.4884E
15/02/18	10:43:25	3111	48	3.22	71	3.32	-	-	4533.0557N	1338.4884E
15/02/18	10:43:26	3112	48	3.22	71	3.31	-	-	4533.0547N	1338.4813E
15/02/18	10:43:27	3113	50	3.26	70	3.31	-	-	4533.0547N	1338.4811E
15/02/18	10:43:28	3114	52	3.30	70	3.30	251	0.95	4533.0547N	1338.4811E
15/02/18	10:43:29	3115	55	3.35	71	3.29	-	-	4533.0547N	1338.4810E
15/02/18	10:43:30	3116	58	3.39	71	3.29	257	0.94	4533.0547N	1338.4808E
15/02/18	10:43:31	3117	61	3.45	72	3.29	23	0.95	4533.0547N	1338.4805E
15/02/18	10:43:32	3118	64	3.51	73	3.29	70	0.95	4533.0552N	1338.4803E
15/02/18	10:43:33	3119	68	3.61	75	3.29	84	0.97	4533.0562N	1338.4803E
15/02/18	10:43:34	3120	71	3.73	76	3.31	100	0.97	4533.0566N	1338.4805E
15/02/18	10:43:35	3121	74	3.79	77	3.32	112	0.97	4533.0576N	1338.4808E
15/02/18	10:43:36	3122	77	3.84	78	3.32	120	0.97	4533.0586N	1338.4812E
15/02/18	10:43:37	3123	78	3.86	78	3.32	125	0.97	4533.0591N	1338.4816E
15/02/18	10:43:38	3124	80	3.89	79	3.34	-	-	4533.0601N	1338.4821E
15/02/18	10:43:39	3125	81	3.90	79	3.36	-	-	4533.0610N	1338.4828E
15/02/18	10:43:40	3126	82	3.90	79	3.37	-	-	4533.0620N	1338.4834E
15/02/18	10:43:41	3127	82	3.91	80	3.40	-	-	4533.0625N	1338.4841E
15/02/18	10:43:42	3128	82	3.91	80	3.42	-	-	4533.0635N	1338.4849E
15/02/18	10:43:43	3129	82	3.93	80	3.45	-	-	4533.0645N	1338.4857E
15/02/18	10:43:44	3130	82	3.93	80	3.48	-	-	4533.0654N	1338.4866E
15/02/18	10:43:45	3131	82	3.92	80	3.50	-	-	4533.0664N	1338.4875E
15/02/18	10:43:47	3132	82	3.91	80	3.52	-	-	4533.0669N	1338.4886E
15/02/18	10:43:48	3133	81	3.89	80	3.53	-	-	4533.0679N	1338.4896E
15/02/18	10:43:49	3134	81	3.85	79	3.54	-	-	4533.0688N	1338.4906E
15/02/18	10:43:50	3135	80	3.80	79	3.54	-	-	4533.0708N	1338.4928E
15/02/18	10:43:51	3136	80	3.73	79	3.53	-	-	4533.0713N	1338.4939E
15/02/18	10:43:52	3137	79	3.68	79	3.52	-	-	4533.0723N	1338.4949E
15/02/18	10:43:53	3138	78	3.64	79	3.51	-	-	4533.0732N	1338.4960E
15/02/18	10:43:54	3139	78	3.60	79	3.51	-	-	4533.0742N	1338.4969E
15/02/18	10:43:55	3140	78	3.57	79	3.51	-	-	4533.0752N	1338.4980E
15/02/18	10:43:56	3141	78	3.54	79	3.50	-	-	4533.0762N	1338.4990E
15/02/18	10:43:57	3142	78	3.52	79	3.50	-	-	4533.0767N	1338.5001E
15/02/18	10:43:58	3143	78	3.49	79	3.50	-	-	4533.0776N	1338.5012E
15/02/18	10:43:59	3144	78	3.47	79	3.49	-	-	4533.0786N	1338.5023E
15/02/18	10:44:00	3145	77	3.45	79	3.49	-	-	4533.0796N	1338.5033E
15/02/18	10:44:01	3146	77	3.44	78	3.49	-	-	4533.0801N	1338.5043E
15/02/18	10:44:02	3147	76	3.43	78	3.49	-	-	4533.0811N	1338.5052E
15/02/18	10:44:03	3148	76	3.43	78	3.50	-	-	4533.0820N	1338.5063E
15/02/18	10:44:04	3149	76	3.47	78	3.52	-	-	4533.0830N	1338.5074E
15/02/18	10:44:05	3150	76	3.51	78	3.54	-	-	4533.0840N	1338.5084E
15/02/18	10:44:06	3151	75	3.55	78	3.57	-	-	4533.0850N	1338.5095E
15/02/18	10:44:07	3152	75	3.58	78	3.59	-	-	4533.0859N	1338.5105E
15/02/18	10:44:08	3153	74	3.60	77	3.61	-	-	4533.0869N	1338.5116E
15/02/18	10:44:09	3154	74	3.63	77	3.62	-	-	4533.0874N	1338.5126E
15/02/18	10:44:10	3155	74	3.66	77	3.64	-	-	4533.0884N	1338.5135E
15/02/18	10:44:11	3156	74	3.68	77	3.66	-	-	4533.0898N	1338.5144E
15/02/18	10:44:12	3157	74	3.68	77	3.67	-	-	4533.0903N	1338.5154E
15/02/18	10:44:13	3158	74	3.69	77	3.68	-	-	4533.0918N	1338.5164E
15/02/18	10:44:14	3159	75	3.70	77	3.69	-	-	4533.0928N	1338.5173E
15/02/18	10:44:15	3160	75	3.70	77	3.70	-	-	4533.0933N	1338.5183E
15/02/18	10:44:16	3161	75	3.69	77	3.70	-	-	4533.0942N	1338.5192E
15/02/18	10:44:17	3162	75	3.67	77	3.70	-	-	4533.0952N	1338.5201E
15/02/18	10:44:18	3163	75	3.63	77	3.69	-	-	4533.0962N	1338.5212E
15/02/18	10:44:19	3164	76	3.59	77	3.68	-	-	4533.0967N	1338.5222E
15/02/18	10:44:20	3165	76	3.56	77	3.67	-	-	4533.0977N	1338.5232E
15/02/18	10:44:21	3166	76	3.55	77	3.66	-	-	4533.0986N	1338.5242E
15/02/18	10:44:22	3167	76	3.52	77	3.65	-	-	4533.0996N	1338.5251E
15/02/18	10:44:23	3168	76	3.50	77	3.65	-	-	4533.1006N	1338.5262E
15/02/18	10:44:24	3169	76	3.47	77	3.63	-	-	4533.1016N	1338.5272E
15/02/18	10:44:25	3170	75	3.44	77	3.62	-	-	4533.1025N	1338.5282E
15/02/18	10:44:26	3171	75	3.40	76	3.60	-	-	4533.1035N	1338.5291E
15/02/18	10:44:27	3172	75	3.38	76	3.59	-	-	4533.1045N	1338.5302E
15/02/18	10:44:28	3173	75	3.36	76	3.58	-	-	4533.1055N	1338.5312E
15/02/18	10:44:29	3174	75	3.36	76	3.58	-	-	4533.1064N	1338.5322E
15/02/18	10:44:30	3175	75	3.37	76	3.58	-	-	4533.1074N	1338.5333E
15/02/18	10:44:31	3176	75	3.39	76	3.59	-	-	4533.1084N	1338.5343E
15/02/18	10:44:32	3177	75	3.45	76	3.62	-	-	4533.1089N	1338.5353E
15/02/18	10:44:33	3178	76	3.51	76	3.65	-	-	4533.1099N	1338.5363E
15/02/18	10:44:34	3179	76	3.57	76	3.67	-	-	4533.1108N	1338.5374E
15/02/18	10:44:35	3180	76	3.60	76	3.69	-	-	4533.1118N	1338.5382E
15/02/18	10:44:36	3181	76	3.61	76	3.69	-	-	4533.1128N	1338.5392E
15/02/18	10:44:38	3182	75	3.58	76	3.68	-	-	4533.1138N	1338.5403E
15/02/18	10:44:39	3183	74	3.54	76	3.66	-	-	4533.1147N	1338.5414E
15/02/18	10:44:40	3184	73	3.52	76	3.65	-	-	4533.1157N	1338.5424E
15/02/18	10:44:41	3185	72	3.52	75	3.65	-	-	4533.1162N	1338.5435E
15/02/18	10:44:42	3186	71	3.54	75	3.65	-	-	4533.1182N	1338.5457E
15/02/18	10:44:43	3187	70	3.57	74	3.66	-	-	4533.1191N	1338.5468E
15/02/18	10:44:44	3188	69	3.60	74	3.67	-	-	4533.1201N	1338.5479E
15/02/18	10:44:45	3189	68	3.62	74	3.68	-	-	4533.1211N	1338.5488E
15/02/18	10:44:46	3190	67	3.63	73	3.69	-	-	4533.1216N	1338.5500E
15/02/18	10:44:47	3191	67	3.65	73	3.70	-	-	4533.1226N	1338.5511E
15/02/18	10:44:48	3192	66	3.69	73	3.71	-	-	4533.1235N	1338.5521E
15/02/18	10:44:49	3193	65	3.73	72	3.73	-	-	4533.1240N	1338.5532E
15/02/18	10:44:50	3194	65	3.79	72	3.76	-	-	4533.1250N	1338.5543E
15/02/18	10:44:51	3195	63	3.87	71	3.80	-	-	4533.1260N	1338.5553E
15/02/18	10:44:52	3196	62	3.94	70	3.84	-	-	4533.1265N	1338.5564E
15/02/18	10:44:53	3197	61	3.99	70	3.86	-	-	4533.1274N	1338.5574E
15/02/18	10:44:54	3198	60	4.04	69	3.89	-	-	4533.1284N	1338.5586E
15/02/18	10:44:55	3199	60	3.82	69	3.80	-	-	4533.1294N	1338.5596E
15/02/18	10:44:56	3200	59	3.71	68	3.76	-	-	4533.1299N	1338.5605E
15/02/18	10:44:57	3201	58	3.67	68	3.74	-	-	4533.1309N	1338.5616E
15/02/18	10:44:58	3202	58	3.68	67	3.74	-	-	4533.1318N	1338.5627E
15/02/18	10:44:59	3203	57	3.71	67	3.76	-	-	4533.1328N	1338.5641E
15/02/18	10:45:00	3204	58	3.74	67	3.77	-	-	4533.1333N	1338.5652E
15/02/18	10:45:01	3205	58	3.81	66	3.81	-	-	4533.1343N	1338.5664E
15/02/18	10:45:02	3206	57	3.90	66	3.85	-	-	4533.1348N	1338.5674E
15/02/18	10:45:03	3207	56	4.00	65	3.89	-	-	4533.1357N	1338.5685E
15/02/18	10:45:04	3208	56	4.10	65	3.94	-	-	4533.1367N	1338.5696E
15/02/18	10:45:05	3209	56	4.21	65	3.99	-	-	4533.1377N	1338.5708E
15/02/18	10:45:06	3210	56	4.32	64	4.06	-	-	4533.1382N	1338.5718E
15/02/18	10:45:07	3211	55	4.44	64	4.12	-	-	4533.1392N	1338.5730E
15/02/18	10:45:08	3212	55	4.56	64	4.19	-	-	4533.1401N	1338.5741E
15/02/18	10:45:09	3213	54	4.68	63	4.26	-	-	4533.1411N	1338.5751E
15/02/18	10:45:10	3214	54	4.80	63	4.33	-	-	4533.1416N	1338.5760E
15/02/18	10:45:11	3215	54	4.89	62	4.40	-	-	4533.1426N	1338.5771E
15/02/18	10:45:12	3216	54	4.97	62	4.46	-	-	4533.1436N	1338.5782E
15/02/18	10:45:13	3217	53	5.03	62	4.51	-	-	4533.1445N	1338.5792E
15/02/18	10:45:14	3218	53	5.07	61	4.55	-	-	4533.1455N	1338.5803E
15/02/18	10:45:15	3219	53	5.11	61	4.59	-	-	4533.1460N	1338.5813E
15/02/18	10:45:16	3220	53	5.14	61	4.63	-	-	4533.1470N	1338.5824E
15/02/18	10:45:17	3221	53	5.17	61	4.67	-	-	4533.1479N	1338.5834E
15/02/18	10:45:18	3222	53	5.18	61	4.71	-	-	4533.1489N	1338.5845E
15/02/18	10:45:19	3223	53	5.20	60	4.74	-	-	4533.1499N	1338.5854E
15/02/18	10:45:20	3224	53	5.20	60	4.77	-	-	4533.1504N	1338.5865E
15/02/18	10:45:21	3225	54	5.21	60	4.80	-	-	4533.1514N	1338.5876E
15/02/18	10:45:22	3226	54	5.22	60	4.82	-	-	4533.1523N	1338.5886E
15/02/18	10:45:23	3227	54	5.25	60	4.86	-	-	4533.1533N	1338.5895E
15/02/18	10:45:24	3228	54	5.27	60	4.89	-	-	4533.1543N	1338.5905E
